office-id,office-name,booking-date,product-name,article-count,postage,vas,tax,fm-charges,ps-charges,ss-charges,total_amount,avg-weight
11660117,Anantharajupet S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,3,0,0,0,0,110,0,0,150
11104966,Ananthavaram B.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,1,100,0,18,0,0,0,118,2305
11108700,Ananthavaram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,32
11104966,Ananthavaram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,2,0,0,0,0,110,0,0,30
11103915,Ananthavarappadu B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,59,0,10,0,0,0,69,80
11661298,Anaparthy S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,6,232,0,42,0,0,0,274,1518
11661298,Anaparthy S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,16,953,120,170,0,0,0,1123,442
11661122,Anatavaram S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,20
11102977,Andaluru B.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,35,0,6,0,0,0,41,120
11661427,Andhra University S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,3,216,0,38.55,0,0,119,212.55,5674
11661427,Andhra University S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,90,3574,600,641.03,259.6,1114,0,4105.03,3684
11661427,Andhra University S.O,2026-05-02T00:00:00+05:30,International Registered Letter,1,275,0,50,0,0,0,325,100
11661427,Andhra University S.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,6,740,20,132,0,0,0,872,5785
11660775,Andhrakesari Nagar S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,8,248,10,46,0,0,505,294,9415
11660775,Andhrakesari Nagar S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,36,1563,170,278,0,20,56,1821,1200
11660775,Andhrakesari Nagar S.O,2026-05-02T00:00:00+05:30,Speed Post Parcel Domestic,1,120,0,22,0,0,0,142,555
11660776,Anemadugu S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,0,0,0,0,0,0,0,30
11660942,Angalakudur S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,4,176,0,32,0,0,0,208,2021
11660942,Angalakudur S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,4,141,0,24,0,0,0,165,60
11660554,Angaluru S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,3,188,0,34,0,0,0,222,3315
11661299,Angara S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,1,52,0,10,0,0,0,62,814
11661299,Angara S.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,6,151,10,26,0,15,0,162,125
11105750,Anigandlapadu B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,19,0,4,0,0,0,23,10
11102979,Annavaram B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,1,47,0,8,0,0,0,55,20
11107203,Annavaram Devasthanam B.O,2026-05-02T00:00:00+05:30,Inland Speed Post Document,3,0,0,0,0,171,0,0,75
11661205,Annavaram S.O,2026-05-02T00:00:00+05:30,Indiapost parcel Retail,69,0,0,0,0,2986,0,0,33302
