Office ID,Office Name,Booking Date,Product Name,Walk-in Customer,Registered Bulk,On Postal Service,Govt Service,Walk-in Non-Commercial,Non-Commercial,Commercial,E-commerce,PIDPI,Student Mail,Others,Walk-in Commercial,Walk-in E-commerce,Bulk Non-Commercial,Bulk Commercial,Bulk E-commerce,BO Rebooking,Free Active Service,Inter FPO
11106661,Arma B.O,01-06-2026,All Products,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660065,Arugonda S.O,01-06-2026,All Products,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660722,Arundalpet NDTSO,01-06-2026,All Products,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104201,Arvapalli B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661300,Aryapuram S.O,01-06-2026,All Products,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660511,Ashok Nagar S.O West Godavari,01-06-2026,All Products,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660225,Ashoknagar S.O Kurnool,01-06-2026,All Products,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660226,Aspari S.O,01-06-2026,All Products,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103413,Atapaka B.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660723,Atchampet S.O,01-06-2026,All Products,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106045,Atchampeta B.O,01-06-2026,All Products,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660452,Atchanta S.O,01-06-2026,All Products,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107890,Atchutapuram B.O,01-06-2026,All Products,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661161,Atchutapuram S.O,01-06-2026,All Products,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107208,Atchutapuratriam B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105539,Athota B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105753,Atkur B.O,01-06-2026,All Products,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11660119,Atlur S.O,01-06-2026,All Products,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
